device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,inter_gaze_origin_validity,index,window_1,window_2,selected_eye,inter_gaze_point_on_display_area,inter_gaze_origin_validity,inter_gaze_origin_in_trackbox_coordinate_system,inter_gaze_origin_in_user_coordinate_system
361134600412,361116457549,"(0.8985974192619324, 0.5709410905838013)","(207.66976928710938, 138.2156524658203, 39.66460037231445)",1,4.863983154296875,1,"(-102.23258209228516, -86.89862060546875, 689.7651977539062)","(0.6955868601799011, 0.6697255969047546, 0.5614848136901855)",1,"(0.8816485404968262, 0.584234356880188)","(198.91940307617188, 134.18492126464844, 38.19752502441406)",1,5.0016326904296875,1,"(-39.74705505371094, -86.65745544433594, 691.47607421875)","(0.5729602575302124, 0.6687048673629761, 0.5514437556266785)",1,0,947,945,949,left,,0,,
361134604412,361116461549,"(0.8961565494537354, 0.5734370350837708)","(206.4096221923828, 137.45884704589844, 39.38911437988281)",1,4.8449554443359375,1,"(-102.23297119140625, -86.896484375, 689.7669677734375)","(0.6955872178077698, 0.6697210073471069, 0.561488151550293)",1,"(0.8802292346954346, 0.5859107375144958)","(198.18663024902344, 133.67665100097656, 38.01248550415039)",1,4.986663818359375,1,"(-39.74555587768555, -86.65340423583984, 691.4496459960938)","(0.5729599595069885, 0.6687025427818298, 0.5513856410980225)",1,0,948,946,950,left,,0,,
361134608412,361116465549,"(0.8976550698280334, 0.5651886463165283)","(207.18325805664062, 139.95986938476562, 40.29949188232422)",1,4.851226806640625,1,"(-102.22653198242188, -86.88351440429688, 689.7286987304688)","(0.6955839991569519, 0.6697036623954773, 0.5614012479782104)",1,"(0.8815051913261414, 0.5872711539268494)","(198.84542846679688, 133.26412963867188, 37.862388610839844)",1,5.00762939453125,1,"(-39.745689392089844, -86.64924621582031, 691.4894409179688)","(0.5729562640190125, 0.6686859726905823, 0.5514705777168274)",1,0,949,947,951,left,,0,,
361134612412,361116469549,"(0.8977234363555908, 0.573601484298706)","(207.21853637695312, 137.40899658203125, 39.37099075317383)",1,4.8738861083984375,1,"(-102.22029876708984, -86.86717987060547, 689.6763916015625)","(0.695584774017334, 0.6696828603744507, 0.5612836480140686)",1,"(0.8816614747047424, 0.5884937644004822)","(198.92608642578125, 132.8934326171875, 37.72740936279297)",1,4.983428955078125,1,"(-39.744422912597656, -86.63067626953125, 691.4766845703125)","(0.5729550123214722, 0.668652355670929, 0.5514384508132935)",1,0,950,948,952,left,,0,,
361134616412,361116473549,"(0.8949332237243652, 0.568300724029541)","(205.77801513671875, 139.01625061035156, 39.95600128173828)",1,4.863037109375,1,"(-102.2188720703125, -86.85469818115234, 689.6488647460938)","(0.6955887675285339, 0.669664204120636, 0.5612214207649231)",1,"(0.8774136304855347, 0.5928956270217896)","(196.73301696777344, 131.5587158203125, 37.24167251586914)",1,4.9906005859375,1,"(-39.74414825439453, -86.62071990966797, 691.4755859375)","(0.5729546546936035, 0.668633222579956, 0.5514336824417114)",1,0,951,949,953,left,,0,,
361134620412,361116477549,"(0.8995122909545898, 0.5706198215484619)","(208.14208984375, 138.31304931640625, 39.70005416870117)",1,4.8560028076171875,1,"(-102.21237182617188, -86.84516906738281, 689.5828857421875)","(0.6955924034118652, 0.6696596145629883, 0.5610761642456055)",1,"(0.880928099155426, 0.5935528874397278)","(198.54745483398438, 131.3594207763672, 37.16910934448242)",1,4.9901580810546875,1,"(-39.74563980102539, -86.61592102050781, 691.4759521484375)","(0.5729573965072632, 0.6686237454414368, 0.5514335036277771)",1,0,952,950,954,left,,0,,
361134624412,361116481549,"(0.896957516670227, 0.5640692114830017)","(206.8231201171875, 140.29931640625, 40.423004150390625)",1,4.8755035400390625,1,"(-102.21609497070312, -86.84325408935547, 689.6078491210938)","(0.6955934762954712, 0.6696505546569824, 0.561130166053772)",1,"(0.8834614753723145, 0.5909058451652527)","(199.8553924560547, 132.16201782226562, 37.4612922668457)",1,4.9810028076171875,1,"(-39.748355865478516, -86.61351013183594, 691.489013671875)","(0.5729615092277527, 0.6686162948608398, 0.5514615178108215)",1,0,953,951,955,left,,0,,
361134628412,361116485549,"(0.8995218276977539, 0.5650238394737244)","(208.14703369140625, 140.00985717773438, 40.31763458251953)",1,4.8710174560546875,1,"(-102.22505187988281, -86.83999633789062, 689.6326904296875)","(0.6956049203872681, 0.6696388125419617, 0.561185359954834)",1,"(0.8835139870643616, 0.5923045873641968)","(199.8825225830078, 131.7379150390625, 37.306968688964844)",1,4.993560791015625,1,"(-39.74961853027344, -86.60499572753906, 691.47509765625)","(0.5729652643203735, 0.6686025857925415, 0.5514296889305115)",1,0,954,952,956,left,,0,,
361134632412,361116489549,"(0.8999528288841248, 0.5626993179321289)","(208.36953735351562, 140.71466064453125, 40.5742073059082)",1,4.852996826171875,1,"(-102.22511291503906, -86.82890319824219, 689.591796875)","(0.6956152319908142, 0.6696257591247559, 0.5610952377319336)",1,"(0.8788169026374817, 0.5960666537284851)","(197.45750427246094, 130.5972137451172, 36.891658782958984)",1,4.98992919921875,1,"(-39.74669647216797, -86.59002685546875, 691.4356689453125)","(0.572963297367096, 0.6685816049575806, 0.551340639591217)",1,0,955,953,957,left,,0,,
361134636412,361116493549,"(0.9011708498001099, 0.5695520043373108)","(208.99838256835938, 138.63682556152344, 39.81788635253906)",1,4.8741455078125,1,"(-102.22408294677734, -86.82202911376953, 689.5531005859375)","(0.6956228613853455, 0.6696205735206604, 0.5610105991363525)",1,"(0.8809731602668762, 0.5955988764762878)","(198.5707244873047, 130.73904418945312, 36.943336486816406)",1,4.9751739501953125,1,"(-39.74794006347656, -86.58883666992188, 691.4354248046875)","(0.5729658007621765, 0.6685794591903687, 0.5513399839401245)",1,0,956,954,958,left,,0,,
361134640412,361116497549,"(0.9007862210273743, 0.5648747086524963)","(208.79977416992188, 140.05506896972656, 40.334068298339844)",1,4.8643951416015625,1,"(-102.23176574707031, -86.8268814086914, 689.5777587890625)","(0.6956318020820618, 0.6696248054504395, 0.5610668659210205)",1,"(0.8779441714286804, 0.5940093398094177)","(197.00689697265625, 131.22100830078125, 37.1187629699707)",1,5.0003204345703125,1,"(-39.74904251098633, -86.58984375, 691.3955078125)","(0.5729718208312988, 0.6685897707939148, 0.5512542724609375)",1,0,957,955,959,left,,0,,
361134644412,361116501549,"(0.8982810974121094, 0.5603023767471313)","(207.5064697265625, 141.4414825439453, 40.83865737915039)",1,4.85028076171875,1,"(-102.23301696777344, -86.82781219482422, 689.5771484375)","(0.6956344842910767, 0.6696268320083618, 0.561066210269928)",1,"(0.8788436055183411, 0.5944787263870239)","(197.4713134765625, 131.07867431640625, 37.06694412231445)",1,4.9950714111328125,1,"(-39.74909210205078, -86.59192657470703, 691.38232421875)","(0.5729731917381287, 0.6685966849327087, 0.5512264370918274)",1,0,958,956,960,left,,0,,
361134648412,361116505549,"(0.8974474668502808, 0.5643985867500305)","(207.0760955810547, 140.199462890625, 40.386600494384766)",1,4.8582763671875,1,"(-102.23167419433594, -86.82119750976562, 689.536376953125)","(0.6956419944763184, 0.6696224808692932, 0.560977041721344)",1,"(0.8818711042404175, 0.5912725925445557)","(199.03431701660156, 132.05081176757812, 37.42084503173828)",1,4.9908294677734375,1,"(-39.75004577636719, -86.58509826660156, 691.3424072265625)","(0.5729789137840271, 0.6685918569564819, 0.551138699054718)",1,0,959,957,961,left,,0,,
361134652412,361116509549,"(0.9008795022964478, 0.563531756401062)","(208.84796142578125, 140.4622802734375, 40.48229217529297)",1,4.852294921875,1,"(-102.23435974121094, -86.8161392211914, 689.5355224609375)","(0.6956474184989929, 0.6696127653121948, 0.5609748959541321)",1,"(0.8764907717704773, 0.6058392524719238)","(196.2565460205078, 127.63402557373047, 35.81316375732422)",1,5.0151519775390625,1,"(-39.749794006347656, -86.57566833496094, 691.3017578125)","(0.5729823112487793, 0.6685820817947388, 0.551048755645752)",1,0,960,958,962,left,,0,,
361134656412,361116513549,"(0.8975264430046082, 0.5658140778541565)","(207.11683654785156, 139.77023315429688, 40.23042297363281)",1,4.863433837890625,1,"(-102.23567962646484, -86.81698608398438, 689.5220336914062)","(0.6956534385681152, 0.6696173548698425, 0.5609466433525085)",1,"(0.8765959739685059, 0.5980659127235413)","(196.3108673095703, 129.9910125732422, 36.6710205078125)",1,5.0005950927734375,1,"(-39.75254821777344, -86.58204650878906, 691.3020629882812)","(0.5729876160621643, 0.6685945391654968, 0.5510512590408325)",1,0,961,959,963,left,,0,,
361134660412,361116517549,"(0.8949762582778931, 0.5719342827796936)","(205.80023193359375, 137.9145050048828, 39.554927825927734)",1,4.8778533935546875,1,"(-102.23208618164062, -86.8188705444336, 689.4832153320312)","(0.6956560015678406, 0.6696294546127319, 0.5608629584312439)",1,"(0.8801071047782898, 0.5909113883972168)","(198.12362670898438, 132.16036987304688, 37.460636138916016)",1,4.9961395263671875,1,"(-39.75213623046875, -86.59194946289062, 691.2489013671875)","(0.5729919672012329, 0.6686251163482666, 0.5509389042854309)",1,0,962,960,964,left,,0,,
361134664412,361116521549,"(0.8960403203964233, 0.5682985782623291)","(206.34957885742188, 139.0169219970703, 39.956199645996094)",1,4.858795166015625,1,"(-102.23043060302734, -86.81787109375, 689.454345703125)","(0.695659875869751, 0.669633686542511, 0.5608004331588745)",1,"(0.8828594088554382, 0.5909174084663391)","(199.5445556640625, 132.15855407714844, 37.45994567871094)",1,4.9830780029296875,1,"(-39.75196075439453, -86.59387969970703, 691.2100219726562)","(0.5729953646659851, 0.6686370968818665, 0.5508553981781006)",1,0,963,961,965,left,,0,,
361134668412,361116525549,"(0.902123212814331, 0.5587937235832214)","(209.4900360107422, 141.89891052246094, 41.00519561767578)",1,4.8498077392578125,1,"(-102.23436737060547, -86.81512451171875, 689.4535522460938)","(0.6956679224967957, 0.669628381729126, 0.5607993602752686)",1,"(0.877509593963623, 0.5921158790588379)","(196.78256225585938, 131.79515075683594, 37.327693939208984)",1,4.9887237548828125,1,"(-39.75459671020508, -86.5868148803711, 691.2093505859375)","(0.5730006098747253, 0.6686235070228577, 0.5508526563644409)",1,0,964,962,966,left,,0,,
361134672412,361116529549,"(0.89457768201828, 0.5726721286773682)","(205.59446716308594, 137.69076538085938, 39.473541259765625)",1,4.872344970703125,1,"(-102.23321533203125, -86.81396484375, 689.439697265625)","(0.6956691145896912, 0.6696291565895081, 0.5607691407203674)",1,"(0.8793476819992065, 0.5945382714271545)","(197.7315216064453, 131.06063842773438, 37.060401916503906)",1,4.9953765869140625,1,"(-39.757347106933594, -86.59182739257812, 691.2354736328125)","(0.5730034112930298, 0.6686277985572815, 0.550910472869873)",1,0,965,963,967,left,,0,,
361134676412,361116533549,"(0.9014731645584106, 0.5595822334289551)","(209.1544647216797, 141.6598358154297, 40.91817855834961)",1,4.8585357666015625,1,"(-102.2318115234375, -86.81576538085938, 689.4122314453125)","(0.6956731677055359, 0.6696385741233826, 0.5607103705406189)",1,"(0.8804502487182617, 0.5902532935142517)","(198.30076599121094, 132.3599090576172, 37.533267974853516)",1,5.0218353271484375,1,"(-39.75568771362305, -86.60096740722656, 691.1829833984375)","(0.5730052590370178, 0.6686567664146423, 0.5507991909980774)",1,0,966,964,968,left,,0,,
361134680412,361116537549,"(0.8956369757652283, 0.567301332950592)","(206.141357421875, 139.31927490234375, 40.066307067871094)",1,4.8480224609375,1,"(-102.2354507446289, -86.82196044921875, 689.4234619140625)","(0.6956775784492493, 0.6696483492851257, 0.5607370138168335)",1,"(0.8783933520317078, 0.5866320729255676)","(197.2388153076172, 133.45790100097656, 37.932945251464844)",1,4.9893035888671875,1,"(-39.75408172607422, -86.60690307617188, 691.1563720703125)","(0.5730046629905701, 0.6686739921569824, 0.5507429242134094)",1,0,967,965,969,left,,0,,
361134684412,361116541549,"(0.8991109132766724, 0.5669789910316467)","(207.9348602294922, 139.41702270507812, 40.10186004638672)",1,4.8792266845703125,1,"(-102.2313232421875, -86.81707763671875, 689.3818359375)","(0.695679783821106, 0.6696476340293884, 0.560645580291748)",1,"(0.8804385662078857, 0.5919651389122009)","(198.2947235107422, 131.84083557128906, 37.344398498535156)",1,5.0238800048828125,1,"(-39.75531005859375, -86.6068115234375, 691.1295776367188)","(0.5730096697807312, 0.6686795949935913, 0.5506853461265564)",1,0,968,966,970,left,,0,,
361134688412,361116545549,"(0.8964167237281799, 0.5706124305725098)","(206.54393005371094, 138.3153076171875, 39.700870513916016)",1,4.8634185791015625,1,"(-102.2314682006836, -86.81629180908203, 689.3685302734375)","(0.6956834197044373, 0.6696490049362183, 0.5606169104576111)",1,"(0.8779454827308655, 0.5958024263381958)","(197.0076141357422, 130.6773223876953, 36.92091751098633)",1,5.000885009765625,1,"(-39.75666427612305, -86.60615539550781, 691.1434936523438)","(0.573011040687561, 0.6686753034591675, 0.5507153272628784)",1,0,969,967,971,left,,0,,
361134692412,361116549549,"(0.900898277759552, 0.566015362739563)","(208.85765075683594, 139.7091827392578, 40.208213806152344)",1,4.8369903564453125,1,"(-102.23403930664062, -86.81648254394531, 689.368896484375)","(0.6956883668899536, 0.6696493029594421, 0.56061851978302)",1,"(0.8780240416526794, 0.5920210480690002)","(197.0481719970703, 131.8238983154297, 37.338157653808594)",1,4.9989013671875,1,"(-39.756614685058594, -86.60858154296875, 691.142822265625)","(0.5730109214782715, 0.6686802506446838, 0.550714373588562)",1,0,970,968,972,left,,0,,
361134696412,361116553549,"(0.903728723526001, 0.5602123737335205)","(210.31893920898438, 141.46875, 40.84864807128906)",1,4.8277130126953125,1,"(-102.22999572753906, -86.81989288330078, 689.3271484375)","(0.6956908702850342, 0.6696650385856628, 0.5605288147926331)",1,"(0.8808485865592957, 0.5846240520477295)","(198.50643920898438, 134.06675720214844, 38.154563903808594)",1,4.976531982421875,1,"(-39.75343322753906, -86.61436462402344, 691.0642700195312)","(0.5730123519897461, 0.6687082052230835, 0.550545871257782)",1,0,971,969,973,left,,0,,
361134700412,361116557549,"(0.9015461802482605, 0.5695789456367493)","(209.19212341308594, 138.62869262695312, 39.814876556396484)",1,4.853973388671875,1,"(-102.22972869873047, -86.827392578125, 689.3126831054688)","(0.6956939101219177, 0.6696829199790955, 0.5604994893074036)",1,"(0.8798012137413025, 0.5870793461799622)","(197.96566772460938, 133.32229614257812, 37.88353729248047)",1,5.00634765625,1,"(-39.75204086303711, -86.62313079833984, 691.0635986328125)","(0.5730096697807312, 0.6687254905700684, 0.5505462884902954)",1,0,972,970,974,left,,0,,
361134704412,361116561549,"(0.8990139961242676, 0.5688598155975342)","(207.88485717773438, 138.8467254638672, 39.894287109375)",1,4.8954925537109375,1,"(-102.23252868652344, -86.82823181152344, 689.3126220703125)","(0.6956994533538818, 0.6696844696998596, 0.5605005621910095)",1,"(0.8780601620674133, 0.5805242657661438)","(197.06680297851562, 135.3098602294922, 38.60702133178711)",1,4.990997314453125,1,"(-39.75065612792969, -86.62348937988281, 691.050048828125)","(0.5730082988739014, 0.6687290668487549, 0.5505170822143555)",1,0,973,971,975,left,,0,,
361134708412,361116565549,"(0.903708279132843, 0.5617850422859192)","(210.3083953857422, 140.9918975830078, 40.67505645751953)",1,4.828369140625,1,"(-102.23619079589844, -86.83061981201172, 689.3103637695312)","(0.6957072019577026, 0.6696897149085999, 0.5604974031448364)",1,"(0.8785237073898315, 0.5895463824272156)","(197.30613708496094, 132.57424926757812, 37.61131286621094)",1,5.033905029296875,1,"(-39.75331115722656, -86.62492370605469, 691.0371704101562)","(0.5730147361755371, 0.668734610080719, 0.5504899024963379)",1,0,974,972,976,left,,0,,
361134712412,361116569549,"(0.8977898955345154, 0.5742238759994507)","(207.25286865234375, 137.22023010253906, 39.302364349365234)",1,4.878387451171875,1,"(-102.22959899902344, -86.83511352539062, 689.2559204101562)","(0.6957077980041504, 0.6697103381156921, 0.5603799819946289)",1,"(0.8814484477043152, 0.5778619050979614)","(198.8160858154297, 136.11715698242188, 38.90081787109375)",1,4.993988037109375,1,"(-39.74762725830078, -86.62956237792969, 690.9713134765625)","(0.5730100274085999, 0.6687577366828918, 0.550348162651062)",1,0,975,973,977,left,,0,,
361134716411,361116573548,"(0.9002177119255066, 0.5707178711891174)","(208.5063018798828, 138.28334045410156, 39.68927764892578)",1,4.8745880126953125,1,"(-102.23338317871094, -86.85533142089844, 689.2677612304688)","(0.6957123875617981, 0.6697475910186768, 0.5604111552238464)",1,"(0.8806402087211609, 0.5870806574821472)","(198.39883422851562, 133.3218994140625, 37.8834114074707)",1,5.009429931640625,1,"(-39.744728088378906, -86.64045715332031, 690.944580078125)","(0.5730069279670715, 0.6687846183776855, 0.5502927303314209)",1,0,976,974,978,left,,0,,
361134720411,361116577548,"(0.8990962505340576, 0.5694708228111267)","(207.92726135253906, 138.6614532470703, 39.82683563232422)",1,4.8525848388671875,1,"(-102.24351501464844, -86.86961364746094, 689.3193359375)","(0.6957194805145264, 0.6697645783424377, 0.560528039932251)",1,"(0.8794575929641724, 0.584524393081665)","(197.7882843017578, 134.09698486328125, 38.165550231933594)",1,5.013031005859375,1,"(-39.741825103759766, -86.64437103271484, 690.9178466796875)","(0.5730038285255432, 0.6687979698181152, 0.5502355098724365)",1,0,977,975,979,left,,0,,
361134724411,361116581548,"(0.900078535079956, 0.5722140669822693)","(208.4344482421875, 137.82968139648438, 39.52410888671875)",1,4.87860107421875,1,"(-102.23593139648438, -86.87107849121094, 689.2659912109375)","(0.6957178711891174, 0.6697789430618286, 0.5604119300842285)",1,"(0.8804367184638977, 0.582400918006897)","(198.29379272460938, 134.74085998535156, 38.39985656738281)",1,5.0129547119140625,1,"(-39.74042510986328, -86.64402770996094, 690.8916625976562)","(0.5730036497116089, 0.6688029170036316, 0.5501788854598999)",1,0,978,976,980,left,,0,,
361134728411,361116585548,"(0.8964338302612305, 0.5723051428794861)","(206.552734375, 137.8020782470703, 39.514041900634766)",1,4.869293212890625,1,"(-102.24490356445312, -86.89482116699219, 689.2916259765625)","(0.69572913646698, 0.6698201298713684, 0.5604751110076904)",1,"(0.8808347582817078, 0.5854712724685669)","(198.49928283691406, 133.80987548828125, 38.06105041503906)",1,5.0175628662109375,1,"(-39.739139556884766, -86.66090393066406, 690.9046630859375)","(0.5729999542236328, 0.6688330769538879, 0.55021071434021)",1,0,979,977,981,left,,0,,
361134732411,361116589548,"(0.9009693264961243, 0.5729176998138428)","(208.89434814453125, 137.61631774902344, 39.44645690917969)",1,4.87762451171875,1,"(-102.25053405761719, -86.92481231689453, 689.2918701171875)","(0.695740282535553, 0.669879138469696, 0.5604844093322754)",1,"(0.8833033442497253, 0.5858216285705566)","(199.77374267578125, 133.70364379882812, 38.02236557006836)",1,5.0128173828125,1,"(-39.736045837402344, -86.66854858398438, 690.8387451171875)","(0.5730002522468567, 0.6688621640205383, 0.5500699281692505)",1,0,980,978,982,left,,0,,
361134736411,361116593548,"(0.9040302634239197, 0.5663835406303406)","(210.47462463378906, 139.59754943847656, 40.1676139831543)",1,4.8455810546875,1,"(-102.24681854248047, -86.93487548828125, 689.2392578125)","(0.6957460045814514, 0.6699102520942688, 0.560373067855835)",1,"(0.8830937147140503, 0.5871000289916992)","(199.66552734375, 133.31600952148438, 37.88129806518555)",1,4.9927520751953125,1,"(-39.73756408691406, -86.68094635009766, 690.8516235351562)","(0.5730019807815552, 0.6688836812973022, 0.5501006841659546)",1,0,981,979,983,left,,0,,
361134740411,361116597548,"(0.905034065246582, 0.5652384161949158)","(210.99288940429688, 139.94479370117188, 40.29389572143555)",1,4.869903564453125,1,"(-102.25471496582031, -86.95258331298828, 689.2642822265625)","(0.6957553625106812, 0.6699396967887878, 0.5604332685470581)",1,"(0.8837403059005737, 0.5860850214958191)","(199.99937438964844, 133.62379455566406, 37.99332809448242)",1,4.98797607421875,1,"(-39.73614501953125, -86.68807983398438, 690.8115234375)","(0.5730031132698059, 0.6689061522483826, 0.5500158071517944)",1,0,982,980,984,left,,0,,
361134744411,361116601548,"(0.9001559019088745, 0.5636381506919861)","(208.47438049316406, 140.43002319335938, 40.470577239990234)",1,4.8665924072265625,1,"(-102.2525863647461, -86.96460723876953, 689.2398681640625)","(0.6957573294639587, 0.6699686050415039, 0.560383141040802)",1,"(0.8800332546234131, 0.5909340977668762)","(198.08547973632812, 132.1534881591797, 37.458126068115234)",1,4.991607666015625,1,"(-39.73784637451172, -86.70439147949219, 690.8388671875)","(0.5730038285255432, 0.6689322590827942, 0.550078809261322)",1,0,983,981,985,left,,0,,
361134748411,361116605548,"(0.904536247253418, 0.557209849357605)","(210.73587036132812, 142.379150390625, 41.18000793457031)",1,4.8677215576171875,1,"(-102.2515640258789, -86.97640991210938, 689.2015991210938)","(0.6957648396492004, 0.6700000762939453, 0.560303807258606)",1,"(0.8825392723083496, 0.5912957787513733)","(199.3792724609375, 132.04383850097656, 37.418182373046875)",1,5.0113372802734375,1,"(-39.74064254760742, -86.7220458984375, 690.8648681640625)","(0.573006808757782, 0.6689612865447998, 0.5501394271850586)",1,0,984,982,986,left,,0,,
361134752411,361116609547,"(0.9008025527000427, 0.5599822998046875)","(208.80824279785156, 141.53851318359375, 40.87401580810547)",1,4.8438873291015625,1,"(-102.25663757324219, -86.99256134033203, 689.2412109375)","(0.69576495885849, 0.6700234413146973, 0.5603938698768616)",1,"(0.8796822428703308, 0.5920270085334778)","(197.9042510986328, 131.82208251953125, 37.337528228759766)",1,5.0092926025390625,1,"(-39.747764587402344, -86.74110412597656, 690.9435424804688)","(0.5730131268501282, 0.6689817905426025, 0.5503144860267639)",1,0,985,983,987,left,,0,,
361134756411,361116613547,"(0.9037889242172241, 0.5586925148963928)","(210.3500213623047, 141.92959594726562, 41.01633071899414)",1,4.858062744140625,1,"(-102.25282287597656, -86.99921417236328, 689.2015380859375)","(0.695767343044281, 0.6700450778007507, 0.5603093504905701)",1,"(0.8791078329086304, 0.5960937142372131)","(197.60769653320312, 130.58901977539062, 36.888710021972656)",1,5.023223876953125,1,"(-39.752227783203125, -86.76087188720703, 691.0101928710938)","(0.5730155110359192, 0.6690062284469604, 0.5504636168479919)",1,0,986,984,988,left,,0,,
361134760411,361116617547,"(0.9002374410629272, 0.5619749426841736)","(208.51646423339844, 140.93434143066406, 40.654075622558594)",1,4.8774871826171875,1,"(-102.25270080566406, -87.00900268554688, 689.1878662109375)","(0.6957705616950989, 0.6700672507286072, 0.5602825880050659)",1,"(0.8801253437995911, 0.5900453329086304)","(198.13302612304688, 132.4229736328125, 37.55620574951172)",1,5.0004730224609375,1,"(-39.75746154785156, -86.77639770507812, 691.0225219726562)","(0.5730244517326355, 0.6690340042114258, 0.5504944920539856)",1,0,987,985,989,left,,0,,
361134764411,361116621547,"(0.8966536521911621, 0.5574824213981628)","(206.66622924804688, 142.29652404785156, 41.1498908996582)",1,4.904632568359375,1,"(-102.25790405273438, -87.01732635498047, 689.1988525390625)","(0.6957780718803406, 0.6700812578201294, 0.560309648513794)",1,"(0.8750690817832947, 0.5986571907997131)","(195.52255249023438, 129.81170654296875, 36.605831146240234)",1,5.03045654296875,1,"(-39.758644104003906, -86.78643798828125, 691.0090942382812)","(0.5730280876159668, 0.6690564751625061, 0.5504679679870605)",1,0,988,986,990,left,,0,,
361134768411,361116625547,"(0.9048146605491638, 0.5632508993148804)","(210.87962341308594, 140.54742431640625, 40.5133056640625)",1,4.870574951171875,1,"(-102.25653076171875, -87.0201416015625, 689.1715087890625)","(0.6957821846008301, 0.6700927019119263, 0.5602512359619141)",1,"(0.8824951648712158, 0.5873753428459167)","(199.3564910888672, 133.23251342773438, 37.85095977783203)",1,5.005096435546875,1,"(-39.761287689208984, -86.7968978881836, 691.0224609375)","(0.573032021522522, 0.6690741777420044, 0.5504995584487915)",1,0,989,987,991,left,,0,,
361134772411,361116629546,"(0.9013340473175049, 0.5670292377471924)","(209.0826416015625, 139.40179443359375, 40.0963020324707)",1,4.884307861328125,1,"(-102.26145935058594, -87.03050231933594, 689.181640625)","(0.6957894563674927, 0.6701110005378723, 0.560276985168457)",1,"(0.8767804503440857, 0.5894167423248291)","(196.40611267089844, 132.61355590820312, 37.625579833984375)",1,5.03875732421875,1,"(-39.766624450683594, -86.80912780761719, 691.0352783203125)","(0.5730411410331726, 0.6690953373908997, 0.550530731678009)",1,0,990,988,992,left,,0,,
361134776411,361116633546,"(0.9014306664466858, 0.5652099847793579)","(209.1324920654297, 139.9534149169922, 40.29709243774414)",1,4.8942718505859375,1,"(-102.26263427734375, -87.0393295288086, 689.1805419921875)","(0.695792019367218, 0.6701285243034363, 0.5602771043777466)",1,"(0.878699004650116, 0.590380847454071)","(197.39663696289062, 132.32125854492188, 37.51914978027344)",1,5.035552978515625,1,"(-39.76779556274414, -86.8137435913086, 691.0089111328125)","(0.5730460286140442, 0.6691100597381592, 0.5504751205444336)",1,0,991,989,993,left,,0,,
361134780411,361116637546,"(0.9050636291503906, 0.5716875791549683)","(211.00811767578125, 137.98931884765625, 39.58220672607422)",1,4.8978118896484375,1,"(-102.26774597167969, -87.04615783691406, 689.1778564453125)","(0.6958027482032776, 0.6701425909996033, 0.560274600982666)",1,"(0.8771925568580627, 0.5883428454399109)","(196.61886596679688, 132.93917846679688, 37.74414825439453)",1,5.0089874267578125,1,"(-39.76903533935547, -86.82209014892578, 691.009033203125)","(0.57304847240448, 0.6691263318061829, 0.5504775047302246)",1,0,992,990,994,left,,0,,
361134784411,361116641546,"(0.8987513780593872, 0.5754269361495972)","(207.74923706054688, 136.85546875, 39.169525146484375)",1,4.884246826171875,1,"(-102.26885986328125, -87.05049896240234, 689.149658203125)","(0.6958119869232178, 0.670157253742218, 0.5602155327796936)",1,"(0.874992311000824, 0.5910714864730835)","(195.48297119140625, 132.11181640625, 37.44300842285156)",1,5.043365478515625,1,"(-39.77171325683594, -86.82559967041016, 690.9954223632812)","(0.5730549693107605, 0.6691360473632812, 0.5504492521286011)",1,0,993,991,995,left,,0,,
361134788411,361116645546,"(0.8990535140037537, 0.5732337832450867)","(207.90525817871094, 137.52049255371094, 39.41153335571289)",1,4.89569091796875,1,"(-102.27753448486328, -87.06082916259766, 689.1727294921875)","(0.6958233714103699, 0.6701726317405701, 0.5602700710296631)",1,"(0.8749639987945557, 0.5897347331047058)","(195.46832275390625, 132.5171356201172, 37.59047317504883)",1,5.0523529052734375,1,"(-39.7730827331543, -86.83030700683594, 691.008056640625)","(0.5730563998222351, 0.6691426038742065, 0.550477921962738)",1,0,994,992,996,left,,0,,
361134792411,361116649546,"(0.9000516533851624, 0.5753943920135498)","(208.42056274414062, 136.86534118652344, 39.17310333251953)",1,4.895263671875,1,"(-102.27729797363281, -87.07242584228516, 689.15771484375)","(0.6958265900611877, 0.6701986789703369, 0.560240626335144)",1,"(0.8733165860176086, 0.5930683016777039)","(194.61782836914062, 131.50634765625, 37.222633361816406)",1,5.046630859375,1,"(-39.77406692504883, -86.83322143554688, 690.968994140625)","(0.5730621814727783, 0.6691566109657288, 0.5503943562507629)",1,0,995,993,997,left,,0,,
