id,time,velocity,type,point
601,7710219097,44.464607106544186,2,"(1465.3248596191406, 1185.1555824279785, 615.500244140625)"
602,7710223097,534.1144871160042,2,"(1461.5172958374023, 1201.4888763427734, 615.552490234375)"
603,7710227097,598.3487323273814,2,"(1465.92133950579, 1201.1032570955545, 615.5622277761823)"
604,7710231095,1773.2476727515561,2,"(1470.3231811523438, 1200.717830657959, 615.5719604492188)"
605,7710235095,1089.4280834746698,2,"(1478.1817245483398, 1215.924882888794, 615.5604248046875)"
606,7710239095,1089.4280834746698,2,"(1453.6223602294922, 1197.305703163147, 615.5484619140625)"
607,7710243095,315.46476120741295,2,"(1475.914421081543, 1213.6161804199219, 615.5366821289062)"
608,7710247095,1579.6855900197347,2,"(1477.3484802246094, 1201.1066436767578, 615.54736328125)"
609,7710251095,1096.5781143159375,2,"(1451.2778091430664, 1202.977180480957, 615.566162109375)"
610,7710255095,340.5574065572643,2,"(1459.3298149108887, 1200.0713467597961, 615.5713500976562)"
611,7710259095,1287.7317421383802,2,"(1467.381820678711, 1197.1655130386353, 615.5765380859375)"
612,7710263095,747.421119281152,2,"(1475.3933143615723, 1201.0821461677551, 615.570556640625)"
613,7710267095,1957.4011809802478,2,"(1483.4048080444336, 1204.998779296875, 615.5645751953125)"
614,7710271095,217.00102125218032,2,"(1481.9185638427734, 1200.0579357147217, 615.56103515625)"
615,7710275095,217.00101295093614,2,"(1480.4323196411133, 1195.1170921325684, 615.5574951171875)"
616,7710279095,217.00102125217896,2,"(1478.9460754394531, 1190.176248550415, 615.553955078125)"
617,7710283095,635.7050506207191,2,"(1474.9155807495117, 1210.5308532714844, 615.5635986328125)"
618,7710287095,635.7050506207191,2,"(1474.1471099853516, 1204.9102306365967, 615.5640258789062)"
619,7710291095,509.5105229162986,2,"(1478.5098266601562, 1201.1237740516663, 615.5736999511719)"
620,7710295095,924.9836058180327,2,"(1482.872543334961, 1197.3373174667358, 615.5833740234375)"
621,7710299095,450.2645763124061,2,"(1475.764503479004, 1195.7801342010498, 615.5633544921875)"
622,7710303095,450.2645763124061,2,"(1482.4811553955078, 1184.0898513793945, 615.5718383789062)"
623,7710307095,392.94473064693506,2,"(1484.2853164672852, 1199.2645025253296, 615.614013671875)"
624,7710311095,172.85760183486536,2,"(1482.191047668457, 1192.3182249069214, 615.5503540039062)"
625,7710315095,172.85760183486536,2,"(1440.2260208129883, 1139.1015529632568, 615.559326171875)"
626,7710319095,386.56211741816173,2,"(1477.3148345947266, 1187.7575397491455, 615.5477905273438)"
627,7710323095,205.6201052537702,2,"(1472.7864074707031, 1203.720474243164, 615.57958984375)"
628,7710327095,205.6201052537702,2,"(1449.1860008239746, 1173.3705639839172, 615.5840454101562)"
629,7710331095,205.0087227985106,2,"(1425.585594177246, 1143.0206537246704, 615.5885009765625)"
630,7710335095,205.0087227985106,2,"(1483.252944946289, 1195.214295387268, 615.598876953125)"
631,7710339095,205.0087227985106,2,"(1474.8875427246094, 1195.3267335891724, 615.5870361328125)"
632,7710343095,205.0087227985106,2,"(1477.1510696411133, 1202.8485774993896, 615.5853271484375)"
633,7710347095,244.94738301285835,2,"(1481.2345504760742, 1190.2896165847778, 615.564208984375)"
634,7710351095,244.94738301285835,2,"(1477.6455688476562, 1205.1448345184326, 615.5845947265625)"
635,7710355095,483.4712933970852,2,"(1479.0848922729492, 1206.273365020752, 615.563232421875)"
636,7710359095,1141.7929713208257,2,"(1471.9834899902344, 1191.5132761001587, 615.51025390625)"
637,7710363095,446.7982175866427,2,"(1474.5786666870117, 1197.806167602539, 615.5096435546875)"
638,7710367095,446.7982175866427,2,"(1476.1660766601562, 1193.0206775665283, 615.4989013671875)"
639,7710371095,209.91357489717757,2,"(1477.7150917053223, 1192.3063516616821, 615.5038452148438)"
640,7710375095,209.91357489717757,2,"(1479.2641067504883, 1191.592025756836, 615.5087890625)"
641,7710379095,365.1022820130409,2,"(1487.2250747680664, 1207.3303699493408, 615.4869384765625)"
642,7710383095,365.1022820130419,2,"(1479.3410110473633, 1222.3711967468262, 615.4759521484375)"
643,7710387095,365.1022820130398,2,"(1477.5779342651367, 1215.6705379486084, 615.475830078125)"
644,7710391095,294.47873085452585,2,"(1474.2164611816406, 1205.0896167755127, 615.5178833007812)"
645,7710395095,780.7491642881419,2,"(1490.951271057129, 1196.9334840774536, 615.4749755859375)"
646,7710399095,1356.9612968188194,2,"(1479.979019165039, 1200.4753589630127, 615.442626953125)"
647,7710403095,2240.333192093126,2,"(1483.0722427368164, 1200.1855373382568, 615.46435546875)"
648,7710407095,519.405050163788,2,"(1491.1502838134766, 1199.493169784546, 615.4747314453125)"
649,7710411095,519.4052776994724,2,"(1478.3008575439453, 1213.1993293762207, 615.4849853515625)"
650,7710415095,1681.7001539126431,2,"(1484.0829849243164, 1206.5437316894531, 615.4427490234375)"
651,7710419095,1285.6214857242028,2,"(1485.4896926879883, 1206.2546253204346, 615.4413452148438)"
652,7710423095,706.5750016018613,2,"(1459.566764831543, 1159.5675230026245, 615.4574584960938)"
653,7710427095,1500.4492064330243,2,"(1425.9101486206055, 1182.1686029434204, 615.4600219726562)"
654,7710431095,1533.01787411256,2,"(1397.1441650390625, 1193.727707862854, 615.51025390625)"
655,7710435095,915.0422884966503,2,"(1356.4646530151367, 1192.809534072876, 615.3705444335938)"
656,7710439095,915.0422884966503,2,"(1303.6914825439453, 1177.810263633728, 615.5731201171875)"
657,7710443095,1109.2391093298718,2,"(1259.9349975585938, 1175.6982207298279, 615.6226196289062)"
658,7710447095,380.93490004161674,2,"(1216.1785125732422, 1173.5861778259277, 615.672119140625)"
659,7710451095,380.9348102707086,2,"(1169.6438026428223, 1163.4988188743591, 615.6798095703125)"
660,7710455095,179.21571319971028,2,"(1123.1090927124023, 1153.4114599227905, 615.6875)"
661,7710459095,1569.7106996784962,2,"(1086.445198059082, 1151.6915559768677, 615.64990234375)"
662,7710463095,342.73145815069626,2,"(1049.7813034057617, 1149.9716520309448, 615.6123046875)"
663,7710467095,1629.7605065859734,2,"(1011.7688941955566, 1149.1203546524048, 615.6343994140625)"
664,7710471095,1852.9492312442494,2,"(973.7564849853516, 1148.2690572738647, 615.656494140625)"
665,7710475095,1204.0880225083977,2,"(949.2769718170166, 1155.7773113250732, 615.6390075683594)"
666,7710479095,989.6400213403324,2,"(924.7974586486816, 1163.2855653762817, 615.6215209960938)"
667,7710483095,329.62764364174853,2,"(901.5624471097636, 1155.629190410252, 615.6640372969595)"
668,7710487094,329.62764364174853,2,"(878.3332443237305, 1147.9747295379639, 615.70654296875)"
669,7710491094,483.3325133109356,2,"(863.5606670379639, 1141.2707805633545, 615.6691284179688)"
670,7710495094,483.3325133109356,2,"(848.7880897521973, 1134.5668315887451, 615.6317138671875)"
671,7710499094,483.3325133109356,2,"(850.7632827758789, 1133.9232444763184, 615.6030883789062)"
672,7710503094,622.9686897868133,2,"(852.7384757995605, 1133.2796573638916, 615.574462890625)"
673,7710507094,622.9686897868133,2,"(857.0125579833984, 1147.0693588256836, 615.5938110351562)"
674,7710511094,622.9686897868133,2,"(857.785005569458, 1150.2724885940552, 615.5978393554688)"
675,7710515094,61.77130546376183,2,"(858.5574531555176, 1153.4756183624268, 615.6018676757812)"
676,7710519094,110.76034351534271,2,"(858.4919965267181, 1152.9805675148964, 615.5950317382812)"
677,7710523094,110.76034351534068,2,"(858.4265398979187, 1152.485516667366, 615.5881958007812)"
678,7710527094,110.76034351534271,2,"(858.3610832691193, 1151.9904658198357, 615.5813598632812)"
679,7710531094,1117.7940670705273,2,"(858.2956266403198, 1151.4954149723053, 615.5745239257812)"
680,7710535094,1532.7768617626664,2,"(858.2301700115204, 1151.000364124775, 615.5676879882812)"
681,7710539094,2048.3225799930356,2,"(858.164713382721, 1150.5053132772446, 615.5608520507812)"
682,7710543094,2304.211747863392,2,"(858.0992567539215, 1150.0102624297142, 615.5540161132812)"
683,7710547094,463.6840402893051,2,"(858.0338001251221, 1149.5152115821838, 615.5471801757812)"
684,7710551094,463.6840402893051,2,"(857.9683434963226, 1149.0201607346535, 615.5403442382812)"
685,7710555094,463.6840402893051,2,"(857.9028868675232, 1148.525109887123, 615.5335083007812)"
686,7710559094,463.6840402893051,2,"(857.8374302387238, 1148.0300590395927, 615.5266723632812)"
687,7710563094,2282.21200911711,2,"(857.7719736099243, 1147.5350081920624, 615.5198364257812)"
688,7710567094,334.20392793746987,2,"(857.7065169811249, 1147.039957344532, 615.5130004882812)"
689,7710571094,334.20392793746987,2,"(857.6410603523254, 1146.5449064970016, 615.5061645507812)"
690,7710575094,398.32220376064026,2,"(857.575603723526, 1146.0498556494713, 615.4993286132812)"
691,7710579094,754.702344805975,2,"(857.5101470947266, 1145.554804801941, 615.4924926757812)"
692,7710583094,754.7030426069499,2,"(852.590274810791, 1147.9511260986328, 615.501953125)"
693,7710587094,1083.7827693436022,2,"(858.621940612793, 1150.4032373428345, 615.5113525390625)"
694,7710591094,1083.7848356393347,2,"(859.2381477355957, 1152.9853820800781, 615.4795532226562)"
695,7710595094,643.7446970547239,2,"(857.6358604431152, 1150.5855560302734, 615.4468383789062)"
696,7710599094,511.344451340489,2,"(849.3368339538574, 1147.2551822662354, 615.44677734375)"
697,7710603094,511.344451340489,2,"(859.3853759765625, 1144.054126739502, 615.4140625)"
698,7710607094,97.93478248290555,2,"(852.1662139892578, 1150.8921146392822, 615.3706665039062)"
699,7710611094,97.93478248290555,2,"(854.3538093566895, 1151.7464876174927, 615.3916015625)"
700,7710615094,97.93478248290555,2,"(856.5138244628906, 1132.558035850525, 615.3699951171875)"
701,7710619092,97.93478248290555,2,"(852.6244354248047, 1138.8914823532104, 615.378662109375)"
702,7710623092,106.9932899030402,2,"(857.4264335632324, 1146.1967468261719, 615.3787841796875)"
703,7710627092,530.2458207692039,2,"(854.8408699035645, 1140.204906463623, 615.3368530273438)"
704,7710631092,792.6642303999716,2,"(853.8780212402344, 1144.15283203125, 615.34619140625)"
705,7710635092,86.91915491105253,2,"(851.334228515625, 1153.4245491027832, 615.356689453125)"
706,7710639092,86.91915491105601,2,"(850.0068283081055, 1160.4193925857544, 615.3143310546875)"
707,7710643092,86.91915491105253,2,"(851.4266490936279, 1159.4493627548218, 615.3060658772787)"
708,7710647092,86.91915491105253,2,"(852.8464698791504, 1158.4793329238892, 615.2978006998698)"
709,7710651092,86.91915491105601,2,"(854.2662906646729, 1157.5093030929565, 615.2895355224609)"
710,7710655092,86.91915491105253,2,"(855.6861114501953, 1156.539273262024, 615.2812703450521)"
711,7710659092,868.4085016570349,2,"(857.1059322357178, 1155.5692434310913, 615.2730051676432)"
712,7710663092,538.023064904639,2,"(858.5257530212402, 1154.5992136001587, 615.2647399902344)"
713,7710667092,1069.538430968848,2,"(859.9455738067627, 1153.629183769226, 615.2564748128256)"
714,7710671092,1069.5374383703765,2,"(861.3653945922852, 1152.6591539382935, 615.2482096354166)"
715,7710675092,2545.49758056972,2,"(862.7852153778076, 1151.6891241073608, 615.2399444580078)"
716,7710679092,219.6220956128397,2,"(864.2050361633301, 1150.7190942764282, 615.231679280599)"
717,7710683092,1270.78163022651,2,"(865.6248569488525, 1149.7490644454956, 615.2234141031901)"
718,7710687092,1270.78163022651,2,"(867.044677734375, 1148.779034614563, 615.2151489257812)"
719,7710691092,2224.7897649448405,2,"(857.3927307128906, 1154.1046857833862, 615.204833984375)"
720,7710695092,54.147817330679345,2,"(860.9999084472656, 1139.8911237716675, 615.215087890625)"
721,7710699092,391.83940495494693,2,"(853.1275177001953, 1146.1032629013062, 615.20361328125)"
722,7710703092,391.83920950188786,2,"(855.4001426696777, 1153.033947944641, 615.203125)"
723,7710707092,909.8937291521283,2,"(852.9144287109375, 1156.273627281189, 615.2130126953125)"
724,7710711092,909.8937291521283,2,"(849.8444938659668, 1145.1282978057861, 615.2335205078125)"
725,7710715092,1527.5012670166395,2,"(852.9568862915039, 1145.7692384719849, 615.2225341796875)"
726,7710719092,360.29102861363,2,"(855.7886123657227, 1148.0555534362793, 615.24267578125)"
727,7710723092,360.29102861363,2,"(855.5570411682129, 1138.2257223129272, 615.2205810546875)"
728,7710727092,412.2009454085798,2,"(849.968204498291, 1137.325644493103, 615.2511596679688)"
729,7710731092,397.0764609088482,2,"(854.9146842956543, 1140.5235528945923, 615.230712890625)"
730,7710735092,1163.9262009875533,2,"(894.6451377868652, 1168.875503540039, 615.2296142578125)"
731,7710739092,476.47670400459845,2,"(857.0322418212891, 1143.7536478042603, 615.18701171875)"
732,7710743092,110.71220670753702,2,"(869.516658782959, 1139.9328231811523, 615.20703125)"
733,7710747092,110.71220670753702,2,"(861.0457992553711, 1135.7103109359741, 615.2056884765625)"
734,7710751092,110.71220670753702,2,"(853.8988494873047, 1144.0178632736206, 615.2285766601562)"
735,7710755092,110.71220670753702,2,"(840.721321105957, 1154.6409845352173, 615.2470703125)"
736,7710759092,138.7305615312469,2,"(853.3156585693359, 1140.1143550872803, 615.22509765625)"
737,7710763092,138.7305615312469,2,"(859.6502494812012, 1136.2920999526978, 615.236083984375)"
738,7710767092,363.97960921978205,2,"(862.752628326416, 1138.847279548645, 615.2453002929688)"
739,7710771092,363.97960921978205,2,"(859.4766426086426, 1140.603518486023, 615.1930541992188)"
740,7710775092,1049.3649462629874,2,"(852.3802757263184, 1141.0990476608276, 615.2034912109375)"
741,7710779092,1049.3611957160017,2,"(863.9496231079102, 1139.5015954971313, 615.2457885742188)"
742,7710783092,2117.958510235079,2,"(861.7864608764648, 1146.065640449524, 615.2020263671875)"
743,7710787092,1985.814299264383,2,"(863.2684135437012, 1131.8909883499146, 615.26318359375)"
744,7710791092,384.9076954389852,2,"(832.8671836853027, 1149.1807222366333, 615.2896118164062)"
745,7710795092,384.90769543898534,2,"(800.6278038024902, 1155.8574199676514, 615.5015869140625)"
746,7710799092,384.90769543898,2,"(777.9145431518555, 1152.1859407424927, 615.7024536132812)"
747,7710803092,384.9077417491534,2,"(731.0829162597656, 1159.4033002853394, 615.595703125)"
748,7710807092,384.90769543898523,2,"(684.2512893676758, 1166.620659828186, 615.4889526367188)"
749,7710811092,537.6257871566488,2,"(662.9942321777344, 1179.5517683029175, 615.3814697265625)"
750,7710815092,537.6257871566488,2,"(641.737174987793, 1192.482876777649, 615.2739868164062)"
751,7710819092,1418.2636258956022,2,"(628.8735580444336, 1200.7269859313965, 615.6442260742188)"
752,7710823092,1418.2636258956022,2,"(622.4007797241211, 1217.9609298706055, 615.3787231445312)"
753,7710827092,1396.5604237796063,2,"(633.7039375305176, 1216.6574478149414, 615.4362589518229)"
754,7710831092,1114.1553354572911,2,"(645.0070953369141, 1215.3539657592773, 615.4937947591146)"
755,7710835092,1114.1553354572911,2,"(656.3102531433105, 1214.0504837036133, 615.5513305664062)"
756,7710839092,1114.1553354572911,2,"(648.7849114196961, 1217.2323075256577, 615.5201643275809)"
757,7710843090,1345.7751560834706,2,"(641.2633323669434, 1220.412540435791, 615.489013671875)"
758,7710847090,1345.7751560834706,2,"(634.1853332519531, 1188.326096534729, 615.466552734375)"
759,7710851092,1345.7751560834706,2,"(632.5840759277344, 1201.3253688812256, 615.40380859375)"
760,7710855092,628.6486939075039,2,"(628.2760047912598, 1196.704888343811, 615.4444580078125)"
761,7710859090,628.6486939075039,2,"(625.3991889953613, 1192.0414209365845, 615.3167724609375)"
762,7710863092,1240.9958160800384,2,"(623.2791709899902, 1177.0721197128296, 615.3355102539062)"
763,7710867092,341.93419242615545,2,"(627.5926780700684, 1200.0832557678223, 615.374755859375)"
764,7710871092,341.93419242615545,2,"(638.2417488098145, 1196.276593208313, 615.4151611328125)"
765,7710875092,341.93419242615545,2,"(638.2555961608887, 1180.1482915878296, 615.4358520507812)"
766,7710879090,260.7279728108187,2,"(634.1322898864746, 1186.4234447479248, 615.43408203125)"
767,7710883090,848.5497872331706,2,"(628.2118606567383, 1191.8785572052002, 615.454833984375)"
768,7710887090,491.5362148134843,2,"(634.343147277832, 1198.8813400268555, 615.474365234375)"
769,7710891090,491.5362148134863,2,"(631.8873596191406, 1188.4899616241455, 615.515380859375)"
770,7710895090,491.5362148134843,2,"(633.9354515075684, 1193.3130741119385, 615.5557861328125)"
771,7710899090,522.8339083837054,2,"(624.9037170410156, 1181.5062046051025, 615.5348510742188)"
772,7710903090,969.7627015555754,2,"(629.2690086364746, 1182.0117473602295, 615.51220703125)"
773,7710907090,347.48974309891577,2,"(634.9883651733398, 1184.3801021575928, 615.5123291015625)"
774,7710911090,771.0558568382622,2,"(626.3299942016602, 1187.7822875976562, 615.5342407226562)"
775,7710915090,187.85915948984206,2,"(635.434684753418, 1187.6383066177368, 615.5429077148438)"
776,7710919090,81.44308284523194,2,"(644.5393753051758, 1187.4943256378174, 615.5515747070312)"
777,7710923090,81.44308284523194,2,"(635.9710121154785, 1180.6287288665771, 615.55029296875)"
778,7710927090,81.44308284523194,2,"(628.5151863098145, 1185.9653949737549, 615.5709228515625)"
779,7710931090,81.44308328399053,2,"(627.5293922424316, 1198.184895515442, 615.5498046875)"
780,7710935090,81.44308284523194,2,"(629.3974113464355, 1180.5351734161377, 615.5281982421875)"
781,7710939090,446.74714871148615,2,"(637.8462982177734, 1188.6653423309326, 615.5054321289062)"
782,7710943090,1001.4692069087265,2,"(633.7504577636719, 1176.8963098526, 615.4627075195312)"
783,7710947090,80.39308007574334,2,"(634.5075416564941, 1183.2309007644653, 615.5036010742188)"
784,7710951090,498.40803314626373,2,"(640.3467178344727, 1177.933931350708, 615.4822998046875)"
785,7710955090,243.49878214214905,2,"(635.2502059936523, 1197.5727796554565, 615.4603271484375)"
786,7710959090,243.49878214214905,2,"(627.1820068359375, 1171.780800819397, 615.4185791015625)"
787,7710963090,243.49878214214905,2,"(634.7610855102539, 1186.7895126342773, 615.4393310546875)"
788,7710967090,596.0753005321528,2,"(633.6201095581055, 1203.3116340637207, 615.35693359375)"
789,7710971090,596.0753005321535,2,"(629.4320869445801, 1200.1368999481201, 615.3345947265625)"
790,7710975090,596.0753005321528,2,"(629.304084777832, 1192.7546739578247, 615.313232421875)"
791,7710979090,568.4025420534854,2,"(631.7959213256836, 1188.2590770721436, 615.1473999023438)"
792,7710983090,568.4025420534862,2,"(612.9073333740234, 1193.9973592758179, 615.1263427734375)"
793,7710987090,568.4025420534854,2,"(615.0755310058594, 1184.0003728866577, 615.1044921875)"
794,7710991090,532.3196662667073,2,"(625.6626319885254, 1185.4483366012573, 615.09326171875)"
795,7710995090,521.7503042956558,2,"(625.5497360229492, 1181.7081212997437, 615.1024780273438)"
796,7710999090,521.7503042956558,2,"(632.0447444915771, 1189.8433685302734, 615.1237182617188)"
797,7711003090,521.7503042956558,2,"(638.5397529602051, 1197.9786157608032, 615.1449584960938)"
798,7711007090,1099.6980423982445,2,"(619.4564437866211, 1191.5706396102905, 615.1444091796875)"
799,7711011090,1919.507756668115,2,"(635.145378112793, 1205.465841293335, 615.134033203125)"
800,7711015089,1090.8827928957994,2,"(626.3585472106934, 1216.8046474456787, 615.1445922851562)"
801,7711019089,285.81765922037897,2,"(631.5999984741211, 1187.1040105819702, 615.101806640625)"
802,7711023089,324.3259089408666,2,"(623.7599945068359, 1206.6794872283936, 615.0610961914062)"
803,7711027089,860.3416404077935,2,"(628.6995506286621, 1194.3897485733032, 615.11279296875)"
804,7711031089,931.5098725730982,2,"(629.5218658447266, 1201.2046337127686, 615.0928955078125)"
805,7711035089,501.90021698274734,2,"(618.2379341125488, 1193.5163497924805, 615.0601806640625)"
806,7711039089,393.3433428243954,2,"(635.7623863220215, 1192.6708459854126, 615.0812377929688)"
807,7711043089,623.5043162559872,2,"(625.6800270080566, 1207.9569339752197, 615.048828125)"
808,7711047089,417.27190161411454,2,"(614.5110511779785, 1227.491569519043, 615.0916748046875)"
809,7711051089,417.27190161411454,2,"(637.170295715332, 1191.7215585708618, 615.10205078125)"
810,7711055089,417.27190161411454,2,"(635.0884437561035, 1190.1889085769653, 615.1014404296875)"
811,7711059089,294.3700795406082,2,"(634.4664573669434, 1189.1891241073608, 615.0911865234375)"
812,7711063089,294.3700795406082,2,"(623.8670539855957, 1185.66312789917, 615.0908813476562)"
813,7711067089,294.3700795406082,2,"(631.5795707702637, 1214.8930549621582, 615.059814453125)"
814,7711071089,130.8444816536642,2,"(636.9921112060547, 1183.8772773742676, 615.1526489257812)"
815,7711075089,130.8444816536642,2,"(627.4963760375977, 1208.3411693572998, 615.1318664550781)"
816,7711079089,406.14892150269804,2,"(618.0006408691406, 1232.805061340332, 615.111083984375)"
817,7711083089,52.18770725864948,2,"(563.7898063659668, 1200.7438659667969, 615.0165405273438)"
818,7711087089,52.18770702767974,2,"(594.0127372741699, 1218.6043739318848, 615.6969604492188)"
819,7711091089,142.9580933808583,2,"(569.2811393737793, 1242.4973487854004, 615.2891235351562)"
820,7711095089,142.9580933808583,2,"(520.3075218200684, 1205.3340911865234, 615.6422119140625)"
821,7711099089,118.04238908790124,2,"(511.6275901794433, 1212.7643394470215, 615.6072509765625)"
822,7711103089,118.04238908790124,2,"(502.94765853881836, 1220.1945877075195, 615.5722900390625)"
823,7711107089,97.33989160159908,2,"(494.26772689819336, 1227.6248359680176, 615.5373291015625)"
824,7711111089,97.33989160159908,2,"(485.5877952575684, 1235.0550842285156, 615.5023681640625)"
825,7711115089,97.33989160159908,2,"(476.90786361694336, 1242.4853324890137, 615.4674072265625)"
826,7711119087,97.33989160159908,2,"(479.2775344848633, 1207.9645156860352, 615.4893798828125)"
827,7711123089,87.43395715427062,2,"(483.99038314819336, 1213.8781070709229, 615.5294189453125)"
828,7711127089,234.24531117584678,2,"(490.8633041381836, 1192.3130750656128, 615.5297241210938)"
829,7711131089,237.15701139481178,2,"(517.6142692565918, 1255.1413536071777, 615.5811767578125)"
830,7711135089,82.311042483942,2,"(514.548397064209, 1254.4233798980713, 615.5764363606771)"
831,7711139089,82.311042483942,2,"(511.4825248718262, 1253.7054061889648, 615.5716959635416)"
832,7711143089,82.311042483942,2,"(508.41665267944336, 1252.9874324798584, 615.5669555664062)"
833,7711147086,82.311042483942,2,"(506.18797302246094, 1224.704360961914, 615.586181640625)"
834,7711151086,262.1982944427803,2,"(499.9133491516113, 1229.906988143921, 615.5853271484375)"
835,7711155086,458.54091051904544,2,"(493.6387252807617, 1235.1096153259277, 615.58447265625)"
836,7711159086,458.54091051904544,2,"(487.3641014099121, 1240.3122425079346, 615.5836181640625)"
837,7711163086,930.8644074837242,2,"(537.2942161560059, 1227.6902675628662, 615.5408325195312)"
838,7711167086,12.406080624624183,2,"(520.2841758728027, 1242.7273750305176, 615.5448608398438)"
839,7711171086,12.406080624624183,2,"(503.2741355895996, 1257.764482498169, 615.5488891601562)"
840,7711175086,12.406080624624183,2,"(534.506950378418, 1230.46875, 615.5803833007812)"
841,7711179086,12.406080624624183,2,"(531.7363739013672, 1231.8866729736328, 615.5721028645834)"
842,7711183086,12.406080624624183,2,"(528.9657974243164, 1233.3045959472656, 615.5638224283854)"
843,7711187086,12.406080624624183,2,"(526.1952209472656, 1234.7225189208984, 615.5555419921875)"
844,7711191086,12.193204457588484,2,"(519.5791625976562, 1253.6796569824219, 615.6168212890625)"
845,7711195086,12.193204457588484,2,"(521.0167980194092, 1265.3974771499634, 615.5845947265625)"
846,7711199086,12.193204457588484,2,"(522.4544334411621, 1277.1152973175049, 615.5523681640625)"
847,7711203086,3352.2772830136537,2,"(500.20551681518555, 1239.8041248321533, 615.572509765625)"
848,7711207086,1649.4686672321502,2,"(499.92465019226074, 1246.9857931137085, 615.5764770507812)"
849,7711211086,1649.4686672321502,2,"(499.64378356933594, 1254.1674613952637, 615.5804443359375)"
850,7711215086,138.12230308252126,2,"(499.7945308685303, 1252.2658109664917, 615.5638732910156)"
851,7711219086,138.12230308252126,2,"(499.9452781677246, 1250.3641605377197, 615.5473022460938)"
852,7711223086,84.07820641951338,2,"(517.1718978881836, 1265.4903888702393, 615.5562744140625)"
853,7711227086,84.07820641951338,2,"(491.49845123291016, 1266.265869140625, 615.55517578125)"
854,7711231086,214.77642367285415,2,"(567.9647827148438, 1266.1173820495605, 615.62744140625)"
855,7711235086,214.77642367285415,2,"(523.2846593856812, 1252.0954370498657, 615.60546875)"
856,7711239086,214.77642367285415,2,"(478.60453605651855, 1238.073492050171, 615.58349609375)"
857,7711243086,617.4780855928277,2,"(488.66186141967773, 1229.0137767791748, 615.6341552734375)"
858,7711247086,90.2413282913602,2,"(520.6553649902344, 1289.0709400177002, 615.5817260742188)"
859,7711251086,90.2413282913602,2,"(545.9173393249512, 1249.2745399475098, 615.5813598632812)"
860,7711255086,19.400303371469207,2,"(531.3489532470703, 1248.1301307678223, 615.5791015625)"
861,7711259086,19.400303371469207,2,"(476.9616222381592, 1237.6108646392822, 615.5571899414062)"
862,7711263086,19.400303371469207,2,"(481.1121940612793, 1205.7855606079102, 615.5885009765625)"
863,7711267086,86.33620586234642,2,"(501.32972717285156, 1287.8339767456055, 615.5664672851562)"
864,7711271086,86.33620586234642,2,"(510.6353062306352, 1288.1347405613487, 615.5487889080939)"
865,7711275087,86.33620586234642,2,"(519.9432116831832, 1288.4355795680458, 615.5311061114373)"
866,7711279087,86.85972067116776,2,"(529.2487907409668, 1288.736343383789, 615.513427734375)"
867,7711283087,86.85972067116776,2,"(515.885066986084, 1264.941430091858, 615.5338439941406)"
868,7711287087,86.85972067116776,2,"(502.5213432312012, 1241.1465167999268, 615.5542602539062)"
869,7711291087,86.85972067116776,2,"(492.564697265625, 1221.6765403747559, 615.5335693359375)"
870,7711295087,86.85972067116776,2,"(519.4237518310547, 1250.9639739990234, 615.5234985351562)"
871,7711299087,86.85972067116776,2,"(500.10108947753906, 1251.144790649414, 615.5497131347656)"
872,7711303087,317.616006483145,2,"(480.77842712402344, 1251.3256072998047, 615.575927734375)"
873,7711307087,310.24449669779324,2,"(493.4197425842285, 1240.166187286377, 615.5548095703125)"
874,7711311087,310.24449669779324,2,"(494.3304634094238, 1232.8060626983643, 615.5445556640625)"
875,7711315087,310.24449669779324,2,"(495.24118423461914, 1225.4459381103516, 615.5343017578125)"
876,7711319087,310.24449669779324,2,"(505.94764709472656, 1212.775468826294, 615.5029296875)"
877,7711323087,342.62200761894127,2,"(509.5635795593262, 1220.8224534988403, 615.49267578125)"
878,7711327087,342.6221382247941,2,"(513.1795120239258, 1228.8694381713867, 615.482421875)"
879,7711331087,342.62200761894127,2,"(505.881142616272, 1223.9602088928223, 615.4693298339844)"
880,7711335087,467.6623226944569,2,"(498.58277320861816, 1219.0509796142578, 615.4562377929688)"
881,7711339087,244.171639337243,2,"(491.28440380096436, 1214.1417503356934, 615.4431457519531)"
882,7711343087,239.66101709932676,2,"(483.98603439331055, 1209.232521057129, 615.4300537109375)"
883,7711347087,239.66101709932676,2,"(485.2126693725586, 1219.6703910827637, 615.4251098632812)"
884,7711351087,239.66101709932676,2,"(486.43930435180664, 1230.1082611083984, 615.420166015625)"
885,7711355087,,0,"(495.3757095336914, 1211.3815784454346, 615.4194946289062)"
886,7711359087,,0,"(511.28625869750977, 1257.8205585479736, 615.4205322265625)"
887,7711363087,,0,"(530.3203868865967, 1260.137701034546, 615.4307861328125)"
888,7711367087,,0,"(549.3545150756836, 1262.4548435211182, 615.4410400390625)"
889,7711371087,,0,"(540.3559684753418, 1262.0810508728027, 615.399658203125)"
890,7711375087,,0,"(531.357421875, 1261.7072582244873, 615.3582763671875)"
891,7711379087,,0,"(519.1059684753418, 1251.9423007965088, 615.3654174804688)"
892,7711383087,,0,"(506.85451507568354, 1242.1773433685303, 615.37255859375)"
893,7711387087,,0,"(494.6030616760254, 1232.4123859405518, 615.3796997070312)"
894,7711391087,,0,"(507.20237731933594, 1231.4576625823975, 615.3575439453125)"
895,7711395087,,0,"(508.14056396484375, 1264.973258972168, 615.4324951171875)"
